time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.114597,0.8261,-0.2565,1.5109,1.741
5.131892,1.8061,-0.3144,-2.3475,2.979
5.150690,2.0614,-0.3538,-5.2903,5.689
5.169994,2.0739,-0.6474,-7.1786,7.500
5.187760,1.8333,-0.9946,-8.0385,8.305
5.208717,1.3327,-1.4662,-8.0111,8.252
5.224736,0.6786,-1.6078,-7.5982,7.796
5.241772,-0.0611,-1.4001,-7.3296,7.462
5.260528,-0.7285,-1.3384,-6.8932,7.060
5.278621,-1.0194,-1.4638,-6.3433,6.589
5.297892,-1.1012,-1.3665,-5.6962,5.960
5.315830,-1.5112,-0.9028,-5.1717,5.463
5.333996,-2.0543,-0.3529,-4.2896,4.769
5.351768,-2.3631,-0.5104,-3.0595,3.899
5.370535,-2.5179,0.3790,-2.5527,3.606
5.389781,-2.4252,-0.0927,-2.4489,3.448
5.408089,-0.6309,-0.8827,-2.6558,2.869
5.425482,1.6479,-0.6490,-2.5287,3.087
5.443397,2.3174,-1.0513,0.1205,2.548
5.461442,0.2334,-0.6475,5.0759,5.122
5.479678,-1.6169,-0.5761,7.1106,7.315
5.497872,1.3614,-0.0510,9.8892,9.983
5.516435,-2.0473,1.8596,9.4431,9.840
5.535418,-1.8028,2.4835,8.0381,8.604
5.553719,1.2439,2.3974,7.9860,8.430
5.573907,4.2972,0.9350,8.8968,9.924
5.589861,4.8219,0.4339,9.9792,11.092
5.608376,1.8768,0.6374,9.2917,9.501
5.627895,0.0716,1.1782,6.3956,6.504
5.645729,-0.6323,1.4332,2.9358,3.328
5.662669,-0.3739,1.0004,0.2211,1.091
5.680772,0.0425,0.4085,-1.7751,1.822
5.699301,0.1803,-0.2199,-3.3439,3.356
5.718070,-0.0326,-0.6918,-4.5768,4.629
5.736338,-0.5083,-0.9895,-5.5954,5.705
5.755353,-0.8282,-1.0401,-6.5616,6.695
5.773745,-1.1059,-1.2569,-7.3163,7.505
5.791401,-1.0230,-1.7002,-7.7545,8.004
5.809190,-0.6429,-1.9197,-8.0355,8.287
5.827332,-0.1928,-1.9003,-7.8751,8.103
5.845612,-0.1798,-1.4999,-6.9498,7.112
5.863499,-0.5301,-1.1268,-5.5937,5.731
5.881998,-0.7079,-0.8280,-3.9886,4.135
5.900248,-0.5948,-0.3413,-2.6588,2.746
5.919321,-0.4659,-0.2815,-1.7859,1.867
5.937748,0.2374,0.8904,-1.4424,1.712
5.955868,0.5636,1.0828,-1.0271,1.595
5.973512,1.4984,0.7463,-0.3088,1.702
5.991995,2.3139,0.4833,-0.1304,2.367
6.010308,3.2281,-0.1386,0.6825,3.302
6.029300,3.3213,-0.9655,2.3230,4.167
6.047149,1.6814,-1.8663,4.3832,5.052
6.066035,-0.1705,-0.4443,3.6210,3.652
6.084385,1.2296,0.3604,3.1382,3.390
6.102338,-2.5580,1.8817,4.4130,5.437
6.121799,-5.6407,1.9334,7.0123,9.205
6.138757,-6.4920,1.5597,9.5871,11.683
6.157150,-6.3926,1.1495,10.9318,12.716
6.176126,-5.2203,0.8063,11.2564,12.434
6.193397,-3.3608,0.1452,9.8103,10.371
6.212426,-1.2234,-0.1918,6.6471,6.761
6.230722,0.8317,-0.1502,2.9244,3.044
6.249218,1.9448,-0.2452,-0.2370,1.974
6.266854,2.3812,-0.5713,-2.3575,3.399
6.285048,2.0083,-0.7266,-4.0473,4.576
6.303004,1.2994,-0.8808,-5.5058,5.725
6.323042,0.5520,-0.7354,-6.5602,6.624
6.398836,-1.0006,-1.1472,-6.3296,6.510
6.415834,-0.9980,-1.1581,-5.7936,5.992
6.433797,-1.0721,-0.9620,-5.5515,5.735
