time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.796376,-0.0104,0.0781,-0.0060,0.079
7.814913,-0.0073,-0.0981,0.0029,0.098
7.833218,-0.0177,-0.0991,0.0479,0.111
7.851666,-0.0227,-0.0042,0.0169,0.029
7.871089,-0.0182,0.0339,0.0157,0.042
7.889028,-0.0024,0.0530,0.0091,0.054
7.910505,0.0132,0.0050,0.0008,0.014
7.927221,-0.0088,-0.0238,0.0356,0.044
7.943543,-0.0129,-0.0336,0.0279,0.046
7.961620,-0.0165,0.0380,-0.0034,0.042
7.980747,-0.0251,-0.0047,-0.0122,0.028
7.997752,-0.0200,-0.0337,-0.0165,0.043
8.016424,-0.0060,-0.0203,0.0228,0.031
8.034497,0.0043,0.0363,0.0102,0.038
8.052912,0.0044,0.0599,0.0107,0.061
8.078130,-0.0102,0.0356,0.0057,0.037
8.112210,-0.0159,-0.0026,-0.0058,0.017
8.114090,-0.0213,-0.0414,0.0070,0.047
8.126462,-0.0314,-0.0509,-0.0036,0.060
8.144448,-0.0221,-0.0561,0.0052,0.061
8.162808,-0.0177,-0.0571,0.0001,0.060
8.181463,-0.0230,-0.0431,0.0292,0.057
8.199279,-0.0138,-0.0105,0.0401,0.044
8.217589,-0.0091,-0.0011,0.0375,0.039
8.236822,-0.0041,-0.0108,0.0405,0.042
8.255137,-0.0032,-0.0533,0.0298,0.061
8.272712,-0.0019,-0.0443,0.0628,0.077
8.291124,-0.0111,-0.0251,0.0586,0.065
8.311380,-0.0116,-0.0675,0.0360,0.077
8.335573,-0.0166,0.0182,0.0384,0.046
8.345918,-0.0104,-0.2048,0.0597,0.214
8.364221,0.0167,0.2651,0.0370,0.268
8.383512,0.0268,-0.0281,0.0024,0.039
8.400914,-0.0466,-0.1369,0.0455,0.152
8.419271,0.0182,-0.0079,0.0074,0.021
8.437129,-0.0239,-0.0172,-0.0042,0.030
8.455906,-0.1251,-0.0212,0.0316,0.131
8.473859,-0.0551,0.0212,-0.0193,0.062
8.494226,0.0055,0.0014,0.0281,0.029
8.515265,0.0086,-0.0274,0.0772,0.082
8.528646,0.0158,0.0014,0.0555,0.058
8.547175,0.0229,0.0439,0.0399,0.064
8.565609,-0.0040,0.0253,0.0381,0.046
8.584191,-0.0645,0.0116,0.0360,0.075
8.602319,-0.0854,0.0308,0.0332,0.097
8.620183,-0.0429,-0.0169,0.0735,0.087
8.638787,-0.0130,0.1206,0.0888,0.150
8.656869,-0.0087,-0.0446,0.0478,0.066
8.675233,0.0056,-0.0056,0.0029,0.009
8.694444,0.0340,0.0140,-0.0674,0.077
8.713347,0.0061,0.0107,-0.1267,0.127
8.729983,-0.0016,0.0490,-0.1703,0.177
