time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.864711,-0.3283,-0.0292,-0.0984,0.344
4.882325,-0.3316,-0.0294,-0.0744,0.341
4.901336,-0.3331,-0.0618,-0.0958,0.352
4.919380,-0.3492,-0.0389,-0.0711,0.358
4.937319,-0.3654,-0.0252,-0.0532,0.370
4.954430,-0.3561,-0.0094,-0.0676,0.363
4.972786,-0.3640,-0.0069,-0.0810,0.373
4.991472,-0.3775,-0.0221,-0.0753,0.386
5.009309,-0.3646,-0.0040,-0.0871,0.375
5.028046,-0.3387,-0.0319,-0.0885,0.352
5.046059,-0.3516,-0.0329,-0.0632,0.359
5.065622,-0.3795,-0.0504,-0.0316,0.384
5.083330,-0.3592,-0.0404,-0.0252,0.362
5.101152,-0.3324,-0.0081,-0.0616,0.338
5.120297,-0.3408,-0.0102,-0.0364,0.343
5.139077,-0.3387,-0.0172,0.0052,0.339
5.157225,-0.3061,-0.0263,-0.1026,0.324
5.174180,-0.3415,-0.0670,-0.2112,0.407
5.193718,-0.4294,-0.0765,0.1017,0.448
5.211464,-0.3624,0.0551,-0.0520,0.370
5.229792,-0.3252,0.0358,-0.0179,0.328
5.247831,-0.3534,-0.0364,-0.0518,0.359
5.267505,-0.3782,-0.0116,-0.1707,0.415
5.284300,-0.3764,-0.0137,-0.0965,0.389
5.304881,-0.3365,-0.0014,-0.0382,0.339
5.320517,-0.3502,-0.0391,-0.0444,0.355
5.339393,-0.3472,-0.0718,-0.0540,0.359
5.356973,-0.3193,-0.0677,-0.0494,0.330
5.376069,-0.2647,-0.0490,-0.1151,0.293
5.394498,-0.2392,-0.0275,-0.0400,0.244
5.412071,-0.2674,-0.0023,-0.0473,0.272
5.431231,-0.3073,-0.0219,-0.0067,0.308
5.450109,-0.3148,0.0111,-0.0816,0.325
5.467582,-0.3425,0.0400,-0.1147,0.363
5.487907,-0.3131,0.0609,-0.1079,0.337
5.503898,-0.3059,0.0161,-0.0881,0.319
5.522348,-0.3242,-0.0341,-0.0627,0.332
5.540465,-0.3364,-0.0850,-0.0628,0.353
5.558489,-0.3405,-0.0796,-0.0573,0.354
5.576996,-0.3454,-0.0524,-0.0381,0.351
5.595071,-0.2959,-0.0141,-0.0451,0.300
5.613378,-0.3111,0.0142,-0.0549,0.316
5.631752,-0.2998,0.0303,-0.0392,0.304
5.650152,-0.3326,0.0148,-0.0355,0.335
5.668721,-0.3175,-0.0169,-0.0341,0.320
5.686749,-0.3324,-0.0390,-0.0034,0.335
5.705507,-0.2966,-0.0752,0.0121,0.306
5.723317,-0.2975,-0.0678,-0.0263,0.306
5.741429,-0.2832,-0.0266,-0.1166,0.307
5.759570,-0.4579,-0.4849,-0.3428,0.750
5.777840,-0.3977,0.0381,0.3092,0.505
5.797010,-0.1714,-0.0720,-0.1639,0.248
5.814684,-0.3569,0.0189,-0.1010,0.371
5.832740,-0.4008,0.0551,0.1979,0.450
5.851811,-0.2628,0.1289,-0.0620,0.299
5.869104,-0.2534,0.0250,0.0747,0.265
5.887668,-0.3007,0.0348,0.0669,0.310
5.905941,-0.3494,0.1059,0.0530,0.369
5.924578,-0.3295,0.1289,0.1794,0.397
5.942893,-0.3181,0.0516,0.2351,0.399
5.961307,-0.3832,-0.0160,0.2005,0.433
5.979442,-0.4264,-0.0289,0.1582,0.456
5.997677,-0.3865,-0.0016,0.1836,0.428
6.016161,-0.3578,-0.0050,0.2196,0.420
6.034066,-0.2901,-0.0690,0.2450,0.386
6.053178,-0.2709,-0.0832,0.1806,0.336
6.071082,-0.2543,-0.1610,0.1035,0.318
6.089321,-0.3241,-0.3449,-0.0027,0.473
6.107274,-0.4074,-0.4152,-0.1636,0.604
6.125513,-0.4006,-0.2489,-0.3065,0.562
6.143945,-0.3159,-0.0478,-0.3176,0.450
6.162119,-0.2424,0.0916,-0.2947,0.392
6.180615,-0.1994,0.0402,-0.3753,0.427
6.204411,-0.2113,0.0328,-0.4948,0.539
6.218540,-0.1944,0.0815,-0.4816,0.526
6.235681,-0.1121,0.1623,-0.3811,0.429
6.253756,-0.1170,0.1382,-0.2843,0.337
6.272322,-0.1465,0.0082,-0.3042,0.338
6.290144,-0.1996,-0.0994,-0.3204,0.390
6.308291,-0.1823,-0.1275,-0.2615,0.343
6.326838,-0.1708,-0.0837,-0.1777,0.260
6.345086,-0.1841,-0.0738,-0.1012,0.223
6.364188,-0.2636,-0.0498,-0.0998,0.286
6.382239,-0.2940,-0.0107,-0.1677,0.339
6.400107,-0.3169,-0.0195,0.0373,0.320
6.419739,-0.2823,-0.0120,-0.1167,0.306
6.437363,-0.3168,-0.0523,-0.2024,0.380
6.455526,-0.4608,-0.0984,0.1190,0.486
6.473966,-0.4251,-0.0067,-0.0508,0.428
6.491775,-0.3460,-0.0835,-0.0350,0.358
6.509998,-0.3554,-0.0751,-0.0504,0.367
6.528009,-0.3841,-0.0553,-0.1832,0.429
6.546358,-0.3822,-0.0504,-0.1485,0.413
6.564897,-0.3215,-0.0806,-0.0932,0.344
6.584122,-0.3277,-0.0618,-0.1312,0.358
6.601946,-0.2851,-0.0192,-0.1516,0.323
6.619910,-0.2547,-0.0034,-0.1672,0.305
6.638320,-0.2124,0.0165,-0.2165,0.304
6.656889,-0.2112,-0.0250,-0.0853,0.229
6.674887,-0.2661,-0.0249,-0.1656,0.314
6.692989,-0.2835,-0.0820,-0.1730,0.342
6.711127,-0.2263,-0.0559,-0.1431,0.273
6.729392,-0.0871,-0.0209,-0.0121,0.090
6.747754,-0.0370,0.0081,-0.0011,0.038
6.766106,-0.1123,0.0619,-0.0470,0.137
6.792496,-0.1179,0.0852,-0.0218,0.147
6.802905,-0.1296,0.0708,0.0069,0.148
6.820845,-0.1940,0.0251,-0.0393,0.199
6.839770,-0.2932,-0.0580,-0.0323,0.301
6.857311,-0.3772,-0.1258,-0.0355,0.399
6.876339,-0.4413,-0.1122,-0.0081,0.455
6.893983,-0.4091,-0.0676,-0.0386,0.416
6.912553,-0.4578,0.0422,-0.1041,0.471
6.930661,-0.4935,0.0764,-0.1153,0.513
6.948787,-0.3350,0.0248,-0.0849,0.346
6.967577,-0.2910,0.0196,-0.0517,0.296
6.985786,-0.2573,-0.0211,-0.0638,0.266
7.003670,-0.1883,-0.0226,-0.0643,0.200
7.022121,-0.2114,-0.0537,0.0806,0.233
7.040059,-0.3085,-0.0717,0.1428,0.347
7.058434,-0.2568,-0.1039,-0.1554,0.318
7.077118,-0.2702,-0.1941,0.1623,0.370
7.095532,-0.1778,0.0013,0.2435,0.301
7.113438,-0.0249,0.0730,0.1045,0.130
7.131926,-0.0084,0.0191,0.2314,0.232
7.150067,0.0389,0.1375,0.0608,0.155
7.169396,0.0187,0.2170,0.0389,0.221
7.187124,0.0405,0.0581,0.1349,0.152
7.205587,-0.0264,-0.1286,0.0414,0.138
7.223291,-0.2415,-0.1114,-0.0875,0.280
7.242308,-0.3069,-0.0862,-0.1729,0.363
7.260745,-0.4454,-0.2145,-0.1670,0.522
7.278325,-0.6949,-0.3773,-0.0467,0.792
7.296629,-0.8354,-0.2895,-0.2037,0.907
7.314917,-0.8662,-0.2141,-0.1344,0.902
7.333308,-0.6908,-0.1651,-0.2641,0.758
7.354072,-0.5002,-0.0420,-0.3057,0.588
7.369889,-0.3607,0.0614,-0.2574,0.447
7.388922,-0.2749,0.1075,-0.1681,0.340
7.406155,-0.2415,0.1059,0.0024,0.264
7.424296,-0.2250,0.0874,-0.0674,0.251
7.442630,-0.2426,-0.0549,-0.0473,0.253
7.461225,-0.2277,-0.1317,-0.0605,0.270
7.479574,-0.2614,-0.1734,-0.0249,0.315
7.498306,-0.2280,-0.1128,-0.0955,0.272
7.516784,-0.2493,-0.0036,-0.1160,0.275
7.535197,-0.2263,0.0468,0.0561,0.238
7.552797,-0.2295,0.0524,0.1533,0.281
7.572093,-0.2350,-0.0271,0.0970,0.256
7.589554,-0.2528,-0.0566,0.0038,0.259
7.607908,-0.2787,-0.0472,0.0015,0.283
7.625857,-0.3093,-0.0559,0.0443,0.317
7.644189,-0.3083,-0.0500,0.1934,0.367
7.662558,-0.2833,-0.0613,-0.0395,0.293
7.681409,-0.2660,-0.1202,-0.2796,0.404
7.699415,-0.3472,-0.1212,0.1455,0.395
7.718143,-0.1947,0.0550,-0.0378,0.206
7.735972,-0.1940,0.0325,-0.1646,0.257
