time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.829047,0.0087,-0.0427,0.0538,0.069
9.847569,-0.0126,-0.0383,0.0633,0.075
9.869575,-0.0005,-0.0392,0.0871,0.096
9.891732,0.0451,-0.0357,0.0822,0.100
9.902228,0.0778,-0.0365,0.0726,0.112
9.920318,0.0674,-0.0417,0.0534,0.096
9.938681,0.0346,-0.0415,0.0390,0.067
9.957053,-0.0024,-0.0230,0.0390,0.045
9.975749,-0.0108,0.0103,0.0534,0.055
9.993954,0.0083,0.0292,0.0438,0.053
10.012380,0.0409,0.0295,0.0390,0.064
10.030775,0.0445,0.0254,0.0390,0.064
10.048782,0.0580,0.0258,0.0247,0.068
10.067933,0.0666,0.0164,0.0438,0.081
10.087035,0.0610,0.0023,0.0630,0.088
10.103903,0.0509,0.0021,0.0390,0.064
